,origin_x,origin_y,destination_x,destination_y,treq,u_PT_OD,origin,hub,dist,ttrav,tarr,u,u_PT_HD,u_SUM_OD,p_SUM
49,19.87927219,50.08487422,19.952184584477106,50.02572924887218,2024-03-28 08:00:55,13.571061127772726,2377013550,1786358199,728,121.33333333333333,2024-03-28 08:02:56,1.456,10.458272744309348,14.494272744309347,0.2843039574850077
50,19.88538055,50.09150557,19.93822362825267,50.049209082554,2024-03-28 08:01:05,4.739674360886305,2397235539,1786358199,1509,251.5,2024-03-28 08:05:16,3.0180000000000002,8.763355601479862,14.361355601479863,6.627170563738465e-05
51,19.88276197,50.0823011,19.846567318060366,50.08497304420286,2024-03-28 07:56:09,12.80403439843947,262064945,1786358199,300,50.0,2024-03-28 07:56:59,0.6,5.228625601463729,8.40862560146373,0.9878164328748253
52,19.87939217,50.10439198,19.923458794539304,50.05679640240351,2024-03-28 08:03:48,17.033745827024728,1710282572,1786358199,3591,598.5,2024-03-28 08:13:46,7.182,7.65371729318735,17.41571729318735,0.4056514915355475
53,19.88164876,50.10436557,19.9200122598525,50.04021972806687,2024-03-28 07:51:02,12.638267669146549,933716014,1786358199,2892,482.0,2024-03-28 07:59:04,5.784,12.343826616464021,20.70782661646402,0.0003128233763110573
54,19.88242578,50.10323315,19.936757380804103,50.067134571555755,2024-03-28 07:56:54,13.286797593927284,232716424,1786358199,2533,422.1666666666667,2024-03-28 08:03:56,5.066000000000001,5.827279060130239,13.47327906013024,0.45351426851805476
55,19.87358281,50.09921492,19.928192994179508,50.08676725221771,2024-03-28 07:57:28,9.733220075162798,297891997,1786358199,2544,424.0,2024-03-28 08:04:32,5.088,8.097089924724267,15.765089924724267,0.0023952492751930284
56,19.88492645,50.1009808,19.91846245445818,50.062309704373035,2024-03-28 07:49:28,8.451186541285091,264718170,1786358199,2461,410.1666666666667,2024-03-28 07:56:18,4.922000000000001,8.869148834569241,16.37114883456924,0.0003632840062305467
57,19.87886285,50.09458907,19.874204666574258,50.101607075245525,2024-03-28 08:02:43,13.045399398374936,2958861354,1786358199,1877,312.8333333333333,2024-03-28 08:07:55,3.754,8.250778684114572,14.584778684114571,0.17662552648367205
58,19.88258136,50.10312457,19.938498264089006,50.062474167174344,2024-03-28 08:05:38,17.394213082626646,232716424,1786358199,2533,422.1666666666667,2024-03-28 08:12:40,5.066000000000001,6.971210789358626,14.617210789358626,0.9414203452815264
59,19.87227694,50.09653105,19.994032008632,50.077640724084745,2024-03-28 07:48:05,17.152503571334076,4177942535,1786358199,2764,460.6666666666667,2024-03-28 07:55:45,5.5280000000000005,13.387578420984276,21.495578420984273,0.012829762341588849
60,19.8770695,50.09037169,19.965454495667824,50.090546020723934,2024-03-28 07:53:08,10.022189210496173,274511626,1786358199,1193,198.83333333333334,2024-03-28 07:56:26,2.386,9.774307030008652,14.740307030008653,0.008852900445449263
61,19.88350976,50.09744102,19.93257165630576,50.06578127539359,2024-03-28 07:54:47,21.75928477435027,274514735,1786358199,1938,323.0,2024-03-28 08:00:10,3.876,5.644534210496172,12.100534210496171,0.9999361398119577
62,19.87824334,50.09984315,19.979250193420842,50.04418534777454,2024-03-28 07:45:45,6.334327105211784,933710557,1786358199,2706,451.0,2024-03-28 07:53:16,5.412,13.006152218000349,20.99815221800035,4.2813574050896307e-07
63,19.89160279,50.09483417,19.908672905075143,50.06789917678694,2024-03-28 08:01:32,14.993052593911148,264718166,1786358199,2492,415.3333333333333,2024-03-28 08:08:27,4.984,5.728417706699715,13.292417706699714,0.845617636645554
64,19.87412651,50.08847784,20.009776428076712,50.08812336099171,2024-03-28 07:54:19,19.28818368417911,294025348,1786358199,1213,202.16666666666666,2024-03-28 07:57:41,2.426,9.593172857089847,14.599172857089847,0.9908880139266856
65,19.87603985,50.0923706,19.921932016463135,50.03481407879335,2024-03-28 08:03:27,14.39378229316315,32067567,1786358199,1664,277.3333333333333,2024-03-28 08:08:04,3.328,12.759836315764424,18.667836315764426,0.01373396698041757
66,19.88113718,50.08345937,19.90671050982464,50.053261274556625,2024-03-28 07:47:54,11.153481578886659,307414955,1786358199,278,46.333333333333336,2024-03-28 07:48:40,0.556,12.738162443569419,15.87416244356942,0.008830439224631878
67,19.88981709,50.09623979,19.923171952469623,50.08021759943809,2024-03-28 07:56:04,18.377132255553516,51975594,1786358199,2718,453.0,2024-03-28 08:03:37,5.436,8.654611390911091,16.67061139091109,0.8463844796705752
68,19.87879695,50.09509711,20.024859334938853,50.09169576742225,2024-03-28 08:04:47,20.38546864653721,2397334313,1786358199,2044,340.6666666666667,2024-03-28 08:10:27,4.088,12.06439684204922,18.73239684204922,0.8393057815087651
69,19.8770695,50.09037169,20.01850866354412,50.0987676304462,2024-03-28 08:08:52,17.55756612771626,274511626,1786358199,1193,198.83333333333334,2024-03-28 08:12:10,2.386,14.16034462397627,19.126344623976273,0.17239059647739302
70,19.87944876,50.08465821,19.966475284481838,50.09906288760266,2024-03-28 07:57:01,15.55439812017981,2377013550,1786358199,728,121.33333333333333,2024-03-28 07:59:02,1.456,13.60234639091109,17.63834639091109,0.11066678156050212
71,19.88562189,50.0845492,19.975078302248633,50.03920911861551,2024-03-28 08:02:23,14.171070526268663,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:07:39,3.794,12.593982405975918,18.967982405975917,0.008187610411892669
72,19.872702,50.100578,19.7630542739841,50.11908686112967,2024-03-28 07:54:13,3.2558477443496816,1710281870,1786358199,2777,462.8333333333333,2024-03-28 08:01:55,5.554,13.241524248057404,21.375524248057403,1.3512150527505154e-08
73,19.88828299,50.09437206,19.885468795880367,50.09741493157783,2024-03-28 08:12:54,12.083612293122819,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:18:31,4.054,6.0380873683743514,12.672087368374351,0.35698481929467674
74,19.87806364,50.08515395,19.91846245445818,50.062309704373035,2024-03-28 07:59:25,8.724200601455665,2377013550,1786358199,728,121.33333333333333,2024-03-28 08:01:26,1.456,7.9582247367729,11.9942247367729,0.03661397693042348
75,19.88150553,50.09494372,19.9040061349451,50.08511392113392,2024-03-28 08:08:44,15.93423853374864,232714779,1786358199,1702,283.6666666666667,2024-03-28 08:13:27,3.404,7.98820236835015,13.97220236835015,0.8767531433390543
76,19.87775894,50.08330197,19.99409627102937,50.06713896103214,2024-03-28 08:00:06,8.46553229321155,307414955,1786358199,278,46.333333333333336,2024-03-28 08:00:52,0.556,12.832122781927048,15.968122781927049,0.000551349311741086
77,19.88601126,50.09676653,19.900435359165712,50.10506673933658,2024-03-28 07:59:58,12.46732620296779,274514735,1786358199,1938,323.0,2024-03-28 08:05:21,3.876,9.141064135293039,15.597064135293039,0.041897125651723724
78,19.88125977,50.09740547,19.944623309478686,50.09375940213475,2024-03-28 08:03:56,20.465242894707547,4995755390,1786358199,1972,328.6666666666667,2024-03-28 08:09:24,3.9440000000000004,7.49248383452084,14.016483834520841,0.9984200155821249
79,19.88175348,50.09713613,19.83480738995255,50.07317552827074,2024-03-28 08:05:01,13.446901428464257,4995755390,1786358199,1972,328.6666666666667,2024-03-28 08:10:29,3.9440000000000004,15.916068759341908,22.440068759341905,0.0001242404721198032
80,19.88242619,50.08501153,19.916133429658977,50.055493041678496,2024-03-28 08:03:29,13.877913571334076,6049256828,1786358199,2132,355.3333333333333,2024-03-28 08:09:24,4.264,9.767214849593735,16.611214849593736,0.061036688162228535
81,19.87461858,50.08663884,19.951528452088738,50.06393838914402,2024-03-28 08:13:04,14.139616992374819,294025348,1786358199,1213,202.16666666666666,2024-03-28 08:16:26,2.426,8.277566541317356,13.283566541317356,0.7018348204408453
82,19.88094007,50.08810726,20.020793870134337,50.0807515525673,2024-03-28 08:08:49,10.102198646585611,232660279,1786358199,837,139.5,2024-03-28 08:11:08,1.674,10.668494511203836,14.922494511203835,0.007999886523829668
83,19.872702,50.100578,19.89025801381177,50.09184543984393,2024-03-28 07:47:38,17.119203721708075,1710281870,1786358199,2777,462.8333333333333,2024-03-28 07:55:20,5.554,5.922773308219911,14.056773308219912,0.955316159368462
84,19.88872187,50.09200088,19.98153750334258,50.09178469070726,2024-03-28 08:09:42,9.30829454883767,2486206084,1786358199,2248,374.6666666666667,2024-03-28 08:15:56,4.496,12.71177244353715,19.78777244353715,2.8106603711770867e-05
85,19.87844395,50.09554917,19.89126960473251,50.117304617381336,2024-03-28 08:08:15,9.653792405935585,2397334313,1786358199,2044,340.6666666666667,2024-03-28 08:13:55,4.088,9.763777180390719,16.431777180390718,0.0011372721966954385
86,19.86645326,50.09147091,19.885304696761647,50.0797397302983,2024-03-28 07:54:03,15.153283684122641,262224988,1786358199,1901,316.8333333333333,2024-03-28 07:59:19,3.802,3.023093721740341,9.405093721740341,0.996821587550974
87,19.88875252,50.09591108,19.96653300867659,50.056903793509896,2024-03-28 07:56:52,5.5480249623581015,51975594,1786358199,2718,453.0,2024-03-28 08:04:25,5.436,12.609321240569358,20.625321240569356,2.8314787157721674e-07
88,19.88870534,50.09511034,19.896749805080038,50.092023913249974,2024-03-28 08:07:26,16.08639458643117,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:13:03,4.054,6.762837029992518,13.396837029992518,0.936407639957897
89,19.88370251,50.0955244,19.93413050269897,50.0344897415598,2024-03-28 07:53:18,17.606960638968495,880233018,1786358199,1786,297.6666666666667,2024-03-28 07:58:15,3.572,11.017140714268429,17.16914071426843,0.6077394400184232
